6.526e+00	9.92325e+00	4.72114e+00	7.70520e+00	
6.536e+00	9.91592e+00	4.96529e+00	7.76257e+00	
6.550e+00	9.93179e+00	4.95003e+00	7.72839e+00	
6.563e+00	9.92691e+00	4.78828e+00	7.67712e+00	
6.566e+00	9.96719e+00	4.86152e+00	7.72961e+00	
6.582e+00	9.92569e+00	4.67781e+00	7.86877e+00	
6.585e+00	9.97818e+00	4.89143e+00	7.67590e+00	
6.604e+00	9.92081e+00	4.69123e+00	7.65759e+00	
6.627e+00	9.95132e+00	4.92805e+00	7.70275e+00	
6.630e+00	9.93912e+00	4.63569e+00	7.68811e+00	
6.632e+00	9.90127e+00	4.77363e+00	7.73205e+00	
6.638e+00	9.94400e+00	4.86275e+00	7.78454e+00	
6.672e+00	9.93179e+00	4.61616e+00	7.78820e+00	
6.673e+00	9.92447e+00	4.77363e+00	7.69421e+00	
6.681e+00	9.90616e+00	4.66377e+00	7.62463e+00	
6.684e+00	9.91348e+00	4.77546e+00	7.73693e+00	
6.719e+00	9.90616e+00	4.81758e+00	7.73693e+00	
6.721e+00	9.90127e+00	4.78401e+00	7.66979e+00	
1.130e+01	9.92447e+00	4.84749e+00	7.76745e+00	
1.132e+01	9.91104e+00	4.98848e+00	7.80407e+00	
1.134e+01	9.90372e+00	4.88350e+00	7.98718e+00	
1.135e+01	9.94400e+00	4.82002e+00	7.86267e+00	
1.135e+01	9.90494e+00	4.90730e+00	7.92004e+00	
1.137e+01	9.90249e+00	4.88045e+00	7.92248e+00	
1.137e+01	9.95132e+00	4.82368e+00	7.95300e+00	
1.137e+01	9.96109e+00	4.86641e+00	7.75280e+00	
1.137e+01	9.95743e+00	4.88960e+00	7.74548e+00	
1.138e+01	9.94034e+00	4.92134e+00	7.81140e+00	
1.139e+01	9.90005e+00	4.72786e+00	7.78698e+00	
1.139e+01	9.91348e+00	4.93111e+00	7.83337e+00	
1.140e+01	9.96109e+00	4.72908e+00	7.89807e+00	
1.141e+01	9.92691e+00	4.93721e+00	7.79797e+00	
1.141e+01	9.95132e+00	4.73274e+00	7.92370e+00	
1.144e+01	9.93912e+00	4.89754e+00	7.74792e+00	
1.145e+01	9.91104e+00	4.83101e+00	7.84192e+00	
1.147e+01	9.91592e+00	4.74800e+00	7.80041e+00	
1.147e+01	9.92447e+00	4.72358e+00	7.73083e+00	
1.148e+01	9.97818e+00	4.81636e+00	7.89075e+00	
1.148e+01	9.95132e+00	4.93538e+00	7.85168e+00	
1.148e+01	9.91836e+00	4.87495e+00	7.78210e+00	
1.148e+01	9.93912e+00	4.70161e+00	7.92004e+00	
1.149e+01	9.90005e+00	4.86519e+00	7.91760e+00	
1.150e+01	9.92813e+00	4.98054e+00	7.93469e+00	
1.151e+01	9.91104e+00	4.81819e+00	7.93591e+00	
1.151e+01	9.99771e+00	4.79194e+00	7.81628e+00	
1.151e+01	9.97940e+00	4.77668e+00	7.75280e+00	
1.151e+01	9.96231e+00	4.88533e+00	7.92004e+00	
1.152e+01	9.95621e+00	4.79988e+00	7.85412e+00	
1.153e+01	9.95377e+00	4.88777e+00	7.89075e+00	
1.153e+01	9.97696e+00	4.69673e+00	7.89807e+00	
1.155e+01	9.92569e+00	4.80110e+00	7.90661e+00	
1.155e+01	9.98062e+00	4.69306e+00	7.89319e+00	
1.156e+01	9.93057e+00	4.95064e+00	7.82361e+00	
1.156e+01	9.94888e+00	4.95491e+00	7.88342e+00	
1.156e+01	9.91714e+00	4.88716e+00	7.68322e+00	
1.157e+01	9.93301e+00	4.66377e+00	7.67834e+00	
1.158e+01	9.92935e+00	4.83040e+00	7.86023e+00	
1.158e+01	9.94034e+00	4.79927e+00	7.87366e+00	
1.159e+01	9.95377e+00	4.89937e+00	7.73327e+00	
1.160e+01	9.91714e+00	4.75837e+00	7.82727e+00	
1.160e+01	9.95254e+00	4.81331e+00	7.81018e+00	
1.162e+01	9.94522e+00	4.82490e+00	7.75891e+00	
1.163e+01	9.95743e+00	4.90364e+00	7.85412e+00	
1.166e+01	9.93790e+00	4.91096e+00	7.64904e+00	
1.166e+01	9.93301e+00	4.72480e+00	7.69787e+00	
1.168e+01	9.91348e+00	4.69551e+00	7.62463e+00	
1.169e+01	9.90982e+00	4.71077e+00	7.65393e+00	
1.170e+01	9.90372e+00	4.73335e+00	7.75525e+00	
1.631e+01	9.92691e+00	4.70893e+00	7.83215e+00	
1.633e+01	9.93790e+00	4.99763e+00	7.98718e+00	
1.634e+01	9.90616e+00	4.80049e+00	7.83581e+00	
1.637e+01	9.91348e+00	4.95491e+00	7.77234e+00	
1.638e+01	9.92813e+00	4.70954e+00	7.89319e+00	
1.638e+01	9.95987e+00	4.74922e+00	7.90295e+00	
1.639e+01	9.95132e+00	4.80293e+00	7.95300e+00	
1.639e+01	9.91104e+00	4.76143e+00	7.96521e+00	
1.640e+01	9.92691e+00	4.71199e+00	7.82116e+00	
1.641e+01	9.95865e+00	4.70405e+00	7.89563e+00	
1.641e+01	9.93668e+00	4.90181e+00	7.84680e+00	
1.642e+01	9.95865e+00	4.98360e+00	7.89441e+00	
1.642e+01	9.93301e+00	4.90059e+00	7.84192e+00	
1.642e+01	9.95010e+00	4.75105e+00	7.85168e+00	
1.642e+01	9.90372e+00	4.72175e+00	7.85534e+00	
1.643e+01	9.97208e+00	4.78645e+00	7.72961e+00	
1.644e+01	9.96963e+00	4.85542e+00	7.89075e+00	
1.644e+01	9.93057e+00	4.94881e+00	7.73205e+00	
1.644e+01	9.92081e+00	4.78218e+00	7.88586e+00	
1.645e+01	9.93912e+00	4.74556e+00	7.89319e+00	
1.645e+01	9.90494e+00	4.94453e+00	7.75158e+00	
1.645e+01	9.93301e+00	4.79927e+00	7.85901e+00	
1.645e+01	9.94644e+00	4.92073e+00	7.85046e+00	
1.646e+01	9.92569e+00	4.75410e+00	7.86023e+00	
1.647e+01	9.94278e+00	4.82063e+00	7.80285e+00	
1.647e+01	9.96109e+00	4.95003e+00	7.82727e+00	
1.647e+01	9.92691e+00	4.88960e+00	7.94812e+00	
1.647e+01	9.95010e+00	4.82368e+00	7.78332e+00	
1.648e+01	9.92447e+00	4.81514e+00	7.82971e+00	
1.648e+01	9.94888e+00	4.92500e+00	7.74670e+00	
1.648e+01	9.95865e+00	4.70588e+00	7.73938e+00	
1.648e+01	9.91592e+00	4.78584e+00	7.73816e+00	
1.650e+01	9.96353e+00	4.87373e+00	7.81140e+00	
1.650e+01	9.95132e+00	4.79011e+00	7.76501e+00	
1.650e+01	9.91836e+00	4.90120e+00	7.71984e+00	
1.650e+01	9.93423e+00	4.88960e+00	7.75402e+00	
1.650e+01	9.93790e+00	4.78828e+00	7.82238e+00	
1.651e+01	9.98550e+00	4.70649e+00	7.71130e+00	
1.651e+01	9.97086e+00	4.76265e+00	7.81872e+00	
1.652e+01	9.92935e+00	4.76570e+00	7.74426e+00	
1.652e+01	9.90738e+00	4.90913e+00	7.93103e+00	
1.652e+01	9.97086e+00	4.72908e+00	7.80407e+00	
1.653e+01	9.96353e+00	4.75776e+00	7.68811e+00	
1.653e+01	9.96963e+00	4.75837e+00	7.85901e+00	
1.653e+01	9.92813e+00	4.88289e+00	7.81750e+00	
1.653e+01	9.90005e+00	4.90364e+00	7.73449e+00	
1.654e+01	9.90860e+00	4.96712e+00	7.79187e+00	
1.654e+01	9.91958e+00	4.85664e+00	7.78820e+00	
1.655e+01	9.95132e+00	4.75471e+00	7.82727e+00	
1.655e+01	9.95132e+00	4.88960e+00	7.76501e+00	
1.655e+01	9.91714e+00	4.88899e+00	7.84802e+00	
1.657e+01	9.94888e+00	4.93416e+00	7.88342e+00	
1.657e+01	9.97330e+00	4.72847e+00	7.71984e+00	
1.657e+01	9.98428e+00	4.80415e+00	7.66735e+00	
1.658e+01	9.93790e+00	4.72663e+00	7.89685e+00	
1.658e+01	9.90982e+00	4.91402e+00	7.71252e+00	
1.659e+01	9.94400e+00	4.85908e+00	7.73327e+00	
1.659e+01	9.92447e+00	4.87556e+00	7.68688e+00	
1.660e+01	9.95010e+00	4.91096e+00	7.67468e+00	
1.661e+01	9.92325e+00	4.67109e+00	7.64660e+00	
1.662e+01	9.90005e+00	4.88533e+00	7.85901e+00	
1.662e+01	9.93790e+00	4.67353e+00	7.64294e+00	
1.664e+01	9.92691e+00	4.73213e+00	7.75402e+00	
1.664e+01	9.95987e+00	4.78218e+00	7.84436e+00	
1.666e+01	9.93179e+00	4.89204e+00	7.63806e+00	
1.667e+01	9.91348e+00	4.68696e+00	7.72595e+00	
1.668e+01	9.92325e+00	4.69795e+00	7.83337e+00	
2.133e+01	9.92081e+00	4.98665e+00	7.78820e+00	
2.134e+01	9.92813e+00	4.86885e+00	7.85412e+00	
2.134e+01	9.94278e+00	4.88228e+00	7.79919e+00	
2.135e+01	9.91470e+00	4.71931e+00	7.87854e+00	
2.138e+01	9.95865e+00	4.80781e+00	7.80163e+00	
2.139e+01	9.94766e+00	4.92317e+00	7.84314e+00	
2.140e+01	9.95254e+00	4.73945e+00	7.74548e+00	
2.143e+01	9.90005e+00	4.73823e+00	7.80163e+00	
2.143e+01	9.95865e+00	4.70100e+00	7.86511e+00	
2.144e+01	9.90616e+00	4.91951e+00	7.81140e+00	
2.144e+01	9.95621e+00	4.87007e+00	7.75036e+00	
2.144e+01	9.94034e+00	4.86763e+00	7.78088e+00	
2.144e+01	9.91104e+00	4.69490e+00	7.77600e+00	
2.144e+01	9.93790e+00	4.99275e+00	7.84436e+00	
2.145e+01	9.98184e+00	4.73457e+00	7.95789e+00	
2.145e+01	9.96475e+00	4.87129e+00	7.73571e+00	
2.145e+01	9.98550e+00	4.92256e+00	7.95300e+00	
2.145e+01	9.96963e+00	4.94392e+00	7.79797e+00	
2.146e+01	9.97574e+00	4.98848e+00	7.91638e+00	
2.146e+01	9.95254e+00	4.81941e+00	7.93225e+00	
2.146e+01	9.93423e+00	4.80659e+00	7.84192e+00	
2.147e+01	9.94522e+00	4.87800e+00	7.78943e+00	
2.148e+01	9.91592e+00	4.72847e+00	7.88830e+00	
2.148e+01	9.96597e+00	4.94575e+00	7.77111e+00	
2.148e+01	9.98428e+00	4.86091e+00	7.84436e+00	
2.148e+01	9.91226e+00	4.72114e+00	7.87610e+00	
2.150e+01	9.97696e+00	4.96345e+00	7.82849e+00	
2.150e+01	9.97330e+00	4.86885e+00	7.73816e+00	
2.150e+01	9.92569e+00	4.95308e+00	7.75158e+00	
2.150e+01	9.98428e+00	4.82918e+00	7.82727e+00	
2.150e+01	9.93057e+00	4.91402e+00	7.71252e+00	
2.151e+01	9.92813e+00	4.84810e+00	7.90295e+00	
2.153e+01	9.97086e+00	4.77119e+00	7.78820e+00	
2.154e+01	9.96353e+00	4.70405e+00	7.73693e+00	
2.154e+01	9.96109e+00	4.78279e+00	7.83948e+00	
2.154e+01	9.92325e+00	4.71260e+00	7.82727e+00	
2.154e+01	9.94278e+00	4.93416e+00	7.91516e+00	
2.155e+01	9.98795e+00	4.70344e+00	7.76379e+00	
2.155e+01	9.95743e+00	4.69001e+00	7.86999e+00	
2.156e+01	9.94400e+00	4.88045e+00	7.84192e+00	
2.156e+01	9.97696e+00	4.81392e+00	7.79797e+00	
2.157e+01	9.95621e+00	4.74495e+00	7.68811e+00	
2.158e+01	9.92813e+00	4.70161e+00	7.83825e+00	
2.160e+01	9.94522e+00	4.86519e+00	7.71862e+00	
2.161e+01	9.90005e+00	4.88655e+00	7.74060e+00	
2.161e+01	9.91592e+00	4.72847e+00	7.80896e+00	
2.162e+01	9.94522e+00	4.77241e+00	7.79675e+00	
2.163e+01	9.94156e+00	4.67292e+00	7.65026e+00	
2.164e+01	9.93423e+00	4.71870e+00	7.86267e+00	
2.164e+01	9.93301e+00	4.80537e+00	7.85412e+00	
2.165e+01	9.90616e+00	4.85725e+00	7.85168e+00	
2.166e+01	9.92203e+00	4.72480e+00	7.80896e+00	
2.167e+01	9.90372e+00	4.64790e+00	7.65393e+00	
2.168e+01	9.91836e+00	4.73762e+00	7.78576e+00	
2.168e+01	9.91348e+00	4.68330e+00	7.72595e+00	
2.169e+01	9.91714e+00	4.60761e+00	7.74426e+00	
2.630e+01	9.90738e+00	4.92805e+00	7.77722e+00	
2.631e+01	9.91470e+00	4.90913e+00	7.86877e+00	
2.631e+01	9.92203e+00	4.70832e+00	7.91760e+00	
2.634e+01	9.93668e+00	4.77546e+00	7.94690e+00	
2.634e+01	9.91958e+00	4.78462e+00	7.76623e+00	
2.634e+01	9.93790e+00	4.99763e+00	7.95666e+00	
2.635e+01	9.90005e+00	4.98665e+00	7.88708e+00	
2.636e+01	9.93668e+00	4.69978e+00	7.88098e+00	
2.637e+01	9.95621e+00	4.82002e+00	7.87610e+00	
2.637e+01	9.95865e+00	4.76936e+00	7.88952e+00	
2.638e+01	9.92325e+00	4.83223e+00	7.81506e+00	
2.639e+01	9.93179e+00	4.85847e+00	7.85290e+00	
2.639e+01	9.94400e+00	4.80659e+00	7.81750e+00	
2.639e+01	9.94644e+00	4.81147e+00	7.82483e+00	
2.640e+01	9.91348e+00	4.83711e+00	7.80163e+00	
2.641e+01	9.94522e+00	4.82551e+00	7.90295e+00	
2.641e+01	9.92203e+00	4.97261e+00	7.75036e+00	
2.641e+01	9.94888e+00	4.93660e+00	7.96155e+00	
2.642e+01	9.97696e+00	4.99336e+00	7.96277e+00	
2.642e+01	9.95743e+00	4.97810e+00	7.92004e+00	
2.642e+01	9.92935e+00	4.87129e+00	7.96643e+00	
2.643e+01	9.94888e+00	4.96712e+00	7.88830e+00	
2.644e+01	9.95254e+00	4.80110e+00	7.92126e+00	
2.644e+01	9.94034e+00	4.84749e+00	7.95422e+00	
2.645e+01	9.98672e+00	4.93660e+00	7.75891e+00	
2.645e+01	9.99161e+00	4.87678e+00	7.81018e+00	
2.646e+01	9.90005e+00	4.92195e+00	7.73449e+00	
2.647e+01	9.91470e+00	4.83467e+00	7.88586e+00	
2.647e+01	9.96353e+00	4.73701e+00	7.83825e+00	
2.648e+01	9.97330e+00	4.89631e+00	7.74182e+00	
2.648e+01	9.92691e+00	4.82979e+00	7.80774e+00	
2.649e+01	9.94766e+00	4.89876e+00	7.72351e+00	
2.650e+01	9.96231e+00	4.89448e+00	7.72229e+00	
2.652e+01	9.97940e+00	4.88716e+00	7.75158e+00	
2.653e+01	9.98428e+00	4.72969e+00	7.87610e+00	
2.653e+01	9.96475e+00	4.69551e+00	7.69177e+00	
2.653e+01	9.96841e+00	4.83101e+00	7.91150e+00	
2.655e+01	9.97208e+00	4.66865e+00	7.89441e+00	
2.655e+01	9.94034e+00	4.89631e+00	7.79553e+00	
2.655e+01	9.96841e+00	4.69917e+00	7.82238e+00	
2.657e+01	9.96841e+00	4.68574e+00	7.77600e+00	
2.657e+01	9.90127e+00	4.82307e+00	7.81384e+00	
2.658e+01	9.97818e+00	4.73091e+00	7.68078e+00	
2.658e+01	9.94400e+00	4.80293e+00	7.77722e+00	
2.659e+01	9.93912e+00	4.81147e+00	7.78943e+00	
2.660e+01	9.94278e+00	4.79255e+00	7.71374e+00	
2.661e+01	9.95499e+00	4.77058e+00	7.76989e+00	
2.661e+01	9.93668e+00	4.87007e+00	7.69421e+00	
2.662e+01	9.90005e+00	4.70222e+00	7.86389e+00	
2.662e+01	9.95132e+00	4.79988e+00	7.66125e+00	
2.664e+01	9.94156e+00	4.86397e+00	7.69787e+00	
2.665e+01	9.91226e+00	4.71992e+00	7.69543e+00	
2.666e+01	9.92325e+00	4.66987e+00	7.79919e+00	
2.671e+01	9.90249e+00	4.60395e+00	7.64904e+00	
2.671e+01	9.90982e+00	4.79927e+00	7.66247e+00	
3.128e+01	9.90616e+00	4.89509e+00	7.92004e+00	
3.129e+01	9.91226e+00	4.82429e+00	7.92981e+00	
3.130e+01	9.91348e+00	4.93355e+00	7.82849e+00	
3.131e+01	9.90860e+00	4.77241e+00	7.85534e+00	
3.133e+01	9.93179e+00	4.95125e+00	7.86267e+00	
3.135e+01	9.92081e+00	4.78096e+00	7.81018e+00	
3.135e+01	9.91714e+00	4.93965e+00	7.87121e+00	
3.135e+01	9.95132e+00	4.87190e+00	7.90051e+00	
3.136e+01	9.91348e+00	4.88350e+00	7.95178e+00	
3.137e+01	9.90616e+00	4.77363e+00	7.78698e+00	
3.138e+01	9.94766e+00	4.94331e+00	7.92248e+00	
3.138e+01	9.92203e+00	4.83223e+00	7.84802e+00	
3.139e+01	9.96475e+00	4.96956e+00	7.80163e+00	
3.141e+01	9.93545e+00	4.89631e+00	7.81750e+00	
3.142e+01	9.92081e+00	4.70222e+00	7.84924e+00	
3.143e+01	9.90494e+00	4.71015e+00	7.84924e+00	
3.143e+01	9.93912e+00	4.80598e+00	7.88952e+00	
3.144e+01	9.91592e+00	4.70893e+00	7.78576e+00	
3.144e+01	9.93301e+00	4.75471e+00	7.95666e+00	
3.144e+01	9.91836e+00	4.92378e+00	7.77966e+00	
3.146e+01	9.90249e+00	4.85298e+00	7.93957e+00	
3.146e+01	9.99161e+00	4.69123e+00	7.90784e+00	
3.147e+01	9.95499e+00	4.85908e+00	7.77600e+00	
3.148e+01	9.93790e+00	4.95796e+00	7.89685e+00	
3.148e+01	9.96231e+00	4.76081e+00	7.94446e+00	
3.148e+01	9.93423e+00	4.94942e+00	7.91516e+00	
3.149e+01	9.91104e+00	4.91890e+00	7.75158e+00	
3.150e+01	9.92203e+00	4.71626e+00	7.91882e+00	
3.151e+01	9.98917e+00	4.69306e+00	7.89563e+00	
3.151e+01	9.97086e+00	4.81086e+00	7.73205e+00	
3.151e+01	9.90372e+00	4.96468e+00	7.77844e+00	
3.153e+01	9.99283e+00	4.70344e+00	7.78698e+00	
3.154e+01	9.98306e+00	4.68269e+00	7.68566e+00	
3.155e+01	9.94278e+00	4.92439e+00	7.80529e+00	
3.156e+01	9.93179e+00	4.73945e+00	7.88830e+00	
3.157e+01	9.90127e+00	4.95552e+00	7.68078e+00	
3.157e+01	9.92935e+00	4.74250e+00	7.86511e+00	
3.157e+01	9.94888e+00	4.73396e+00	7.88586e+00	
3.158e+01	9.91104e+00	4.77729e+00	7.81750e+00	
3.159e+01	9.95865e+00	4.81086e+00	7.79797e+00	
3.160e+01	9.92325e+00	4.82551e+00	7.65759e+00	
3.161e+01	9.96109e+00	4.86030e+00	7.81384e+00	
3.161e+01	9.91836e+00	4.92744e+00	7.71740e+00	
3.161e+01	9.97208e+00	4.76326e+00	7.69055e+00	
3.162e+01	9.93545e+00	4.68513e+00	7.82361e+00	
3.162e+01	9.96475e+00	4.93172e+00	7.70153e+00	
3.162e+01	9.95499e+00	4.83894e+00	7.69055e+00	
3.163e+01	9.92691e+00	4.84932e+00	7.83459e+00	
3.165e+01	9.94156e+00	4.70283e+00	7.65270e+00	
3.165e+01	9.95010e+00	4.62898e+00	7.84436e+00	
3.629e+01	9.90005e+00	4.70954e+00	7.76013e+00	
3.630e+01	9.90127e+00	4.85664e+00	7.75525e+00	
3.632e+01	9.90738e+00	4.79866e+00	7.77966e+00	
3.633e+01	9.94156e+00	4.70588e+00	7.82849e+00	
3.633e+01	9.92203e+00	4.85725e+00	7.77234e+00	
3.633e+01	9.93179e+00	4.97383e+00	7.90295e+00	
3.635e+01	9.92325e+00	4.91829e+00	7.75525e+00	
3.636e+01	9.95010e+00	4.92927e+00	7.80041e+00	
3.636e+01	9.95010e+00	4.93538e+00	7.95544e+00	
3.636e+01	9.95987e+00	4.78340e+00	7.78088e+00	
3.638e+01	9.90738e+00	4.81453e+00	7.82605e+00	
3.638e+01	9.97086e+00	4.75410e+00	7.85046e+00	
3.641e+01	9.97452e+00	4.70710e+00	7.85046e+00	
3.641e+01	9.95377e+00	4.88899e+00	7.89929e+00	
3.641e+01	9.95743e+00	4.99153e+00	7.89197e+00	
3.642e+01	9.92325e+00	4.85298e+00	7.77111e+00	
3.642e+01	9.90005e+00	4.93904e+00	7.89075e+00	
3.643e+01	9.91836e+00	4.86885e+00	7.79553e+00	
3.644e+01	9.91348e+00	4.93538e+00	7.92737e+00	
3.645e+01	9.97696e+00	4.99092e+00	7.79675e+00	
3.645e+01	9.94522e+00	4.99031e+00	7.86633e+00	
3.646e+01	9.95010e+00	4.75105e+00	7.89685e+00	
3.646e+01	9.99405e+00	4.74983e+00	7.88952e+00	
3.647e+01	9.97696e+00	4.92744e+00	7.79187e+00	
3.647e+01	9.90005e+00	4.75898e+00	7.88952e+00	
3.647e+01	9.93057e+00	4.77852e+00	7.94812e+00	
3.648e+01	9.90249e+00	4.97078e+00	7.79919e+00	
3.648e+01	9.97574e+00	4.97810e+00	7.74548e+00	
3.648e+01	9.92569e+00	4.90669e+00	7.88220e+00	
3.649e+01	9.90372e+00	4.77119e+00	7.71130e+00	
3.649e+01	9.97452e+00	4.72236e+00	7.93957e+00	
3.649e+01	9.95377e+00	4.88228e+00	7.78332e+00	
3.651e+01	9.90616e+00	4.78889e+00	7.75891e+00	
3.652e+01	9.95743e+00	4.90913e+00	7.72961e+00	
3.652e+01	9.96109e+00	4.68330e+00	7.84192e+00	
3.653e+01	9.90494e+00	4.83284e+00	7.70031e+00	
3.655e+01	9.95499e+00	4.78889e+00	7.87488e+00	
3.656e+01	9.96597e+00	4.76631e+00	7.78698e+00	
3.656e+01	9.91104e+00	4.74983e+00	7.80774e+00	
3.656e+01	9.91836e+00	4.86458e+00	7.72107e+00	
3.656e+01	9.95865e+00	4.94026e+00	7.73938e+00	
3.657e+01	9.98672e+00	4.87434e+00	7.72229e+00	
3.657e+01	9.97696e+00	4.80171e+00	7.77966e+00	
3.657e+01	9.91958e+00	4.67536e+00	7.72961e+00	
3.658e+01	9.95377e+00	4.67475e+00	7.69665e+00	
3.658e+01	9.97086e+00	4.87617e+00	7.71618e+00	
3.658e+01	9.96109e+00	4.75166e+00	7.73816e+00	
3.659e+01	9.95621e+00	4.91096e+00	7.88464e+00	
3.659e+01	9.95987e+00	4.84810e+00	7.65515e+00	
3.660e+01	9.96597e+00	4.68574e+00	7.68933e+00	
3.661e+01	9.94766e+00	4.63874e+00	7.85901e+00	
