1.615e+00,1.2413562508454046,0.1649544852390539
2.605e+00,1.2015667551357494,0.007088983677033443
4.843e+00,1.2339375275268665,0.42474141668318166
5.824e+00,1.2015097625336386,0.13566407825473673
7.049e+00,1.2222979911230378,0.5105930194906133
9.413e+00,1.2120384002961995,0.06242884429004522
1.201e+01,1.201318304740664,0.16187761787743543
1.773e+01,1.2123263999165974,0.29617468367316413
2.278e+01,1.2099844703664178,0.8199355657544437
2.398e+01,1.2017937770822533,0.7867654857437667
2.410e+01,1.2046908866694472,1.0027574741421832
3.123e+01,1.2063062725842395,0.25603325593345766
3.144e+01,1.201169546012465,0.4991827745296706
3.586e+01,1.2067362388750802,0.452561782486428
3.709e+01,1.2143300982253278,0.9243813943770576
3.871e+01,1.2144952829708273,0.12165175246853831
4.339e+01,1.2171374342816137,0.8010032655510356
5.067e+01,1.2008034534264929,0.7246444976574119
5.152e+01,1.2198369209320095,0.2832058577980603
5.285e+01,1.2015169571281314,0.4126575041428306
5.309e+01,1.2006805425603104,0.881414654953264
5.312e+01,1.203714638938411,0.13514610194497678
5.506e+01,1.245376998060532,0.5728008560509668
5.525e+01,1.2209114359740112,0.5958946580594024
5.586e+01,1.202828190988218,0.6154489567870055
5.847e+01,1.209253977004035,0.5517223868798973
6.048e+01,1.2094216253542283,0.716771140116924
6.057e+01,1.2160199169818002,0.5857926166783559
6.088e+01,1.2084625404967866,0.7643101528589836
6.769e+01,1.2135408144251572,1.0184535518118683
7.193e+01,1.2181871025479325,0.26150479436265595
7.553e+01,1.238128220295805,0.19227015307435597
7.867e+01,1.200768552674627,0.7521507122111197
7.943e+01,1.2000692976505252,0.45322752950046186
7.997e+01,1.2216447170421347,0.7506828755157574
8.506e+01,1.2008978158140966,0.5586880195831153
8.655e+01,1.2111504696976834,0.49930672944026006
8.935e+01,1.2033972460487066,0.4932018281176441
9.132e+01,1.212910420722566,0.20082101434099378
9.134e+01,1.2125496710980146,0.4829627512323479
9.185e+01,1.2181763231334957,0.5137264789594107
9.195e+01,1.2044558087525503,0.5021705498955489
9.330e+01,1.2031049572744263,0.05855483101517727
9.894e+01,1.2408638499230342,0.38002393330510953
1.004e+02,1.2149167960139866,0.4823505397820238
1.004e+02,1.2081552875924373,0.6820361064607355
1.024e+02,1.2054474048984463,0.7518052212118744
1.041e+02,1.21165592721377,0.6871544812205163
1.050e+02,1.249593198938499,0.8429661604739938
1.077e+02,1.200014237455246,0.5150825613479584
1.077e+02,1.2708002153037683,-0.004759989287873568
1.099e+02,1.2249808735366705,0.8076186246644386
1.123e+02,1.2021549175776673,1.0271070356169232
1.148e+02,1.2179969206884764,1.0403151488641849
1.259e+02,1.2169210413852154,0.5908516316375575
1.266e+02,1.212949556262738,0.6333309450839489
1.330e+02,1.2125059968083887,0.5616270849798838
1.339e+02,1.2105169452586602,0.6050733944210136
1.345e+02,1.2097391476221642,0.6099134997461381
1.388e+02,1.2050985149970925,0.8083373329512908
1.405e+02,1.2047929779297917,0.3459352713574851
1.451e+02,1.2031411211602678,0.4076296902772695
1.480e+02,1.2245793805878018,0.6295849776198769
1.489e+02,1.2030266869283361,-0.0629648120079083
1.491e+02,1.2180476941279212,0.013067765234361671
1.493e+02,1.214989044850569,0.3885527168619421
1.500e+02,1.2060567353013296,0.15980515991812697
